job_id,estimate_id,customer_id,service_id,technician_id,completed_date,city,customer_type,maintenance_member,emergency_flag,billed_revenue,estimated_labor_hours,actual_labor_hours,labor_cost,material_cost,first_time_fix_flag,callback_flag,agreement_sold_flag,travel_minutes,response_minutes,customer_rating
7080,9973,1221,2,8,2026-05-16,Franklin,Residential,1,0,456.47,2.72,2.49,67.35,98.38,1,0,0,64,190,4.3
7081,9975,734,5,8,2026-05-16,Nashville,Residential,0,0,189.62,1.56,1.69,45.55,32.42,1,0,0,12,285,4.7
7082,9976,551,1,3,2026-05-16,Nashville,Residential,0,1,373.52,2.04,1.97,57.03,85.64,1,0,1,60,21,4.6
7083,9977,914,2,5,2026-05-16,Brentwood,Residential,0,1,504.11,2.02,2.21,79.67,93.85,1,0,0,51,46,4.1
7084,9978,869,6,6,2026-05-16,Spring Hill,Residential,1,0,1012.57,3.2,3.88,120.43,502.06,1,0,0,30,274,5.0
7085,9979,843,5,1,2026-05-16,Franklin,Residential,0,0,248.04,1.69,2.09,71.06,30.32,1,0,1,38,273,4.9
7086,9981,883,1,3,2026-05-16,Franklin,Residential,0,0,402.97,1.97,2.37,68.84,89.95,0,1,0,25,299,3.6
7087,9982,34,6,4,2026-05-16,Franklin,Residential,0,0,1387.36,3.85,3.88,108.69,467.96,1,0,0,46,263,4.2
7088,9983,924,6,1,2026-05-16,Nashville,Commercial,0,0,2281.75,3.05,2.47,84.07,938.9,1,0,0,36,269,4.7
7089,9985,1002,1,2,2026-05-17,Nolensville,Residential,0,1,499.28,2.1,2.25,78.89,72.9,1,0,0,34,54,5.0
7090,9986,681,3,5,2026-05-17,Brentwood,Residential,1,0,8881.64,17.73,24.22,871.88,3934.21,1,0,0,42,174,4.8
7091,9988,1042,5,1,2026-05-17,Spring Hill,Residential,0,0,227.76,1.29,1.02,34.74,35.26,1,0,0,26,203,4.7
7092,9991,358,5,6,2026-05-17,Franklin,Residential,0,0,214.39,1.33,1.32,41.02,36.97,1,0,0,38,228,4.4
7093,9992,1209,5,3,2026-05-17,Nashville,Residential,1,0,200.69,1.21,1.05,30.46,30.41,0,1,0,22,319,4.0
7094,9994,836,5,1,2026-05-17,Franklin,Residential,0,0,224.35,1.32,0.98,33.32,32.8,1,0,0,31,194,4.6
7095,9995,340,1,7,2026-05-17,Franklin,Residential,0,1,458.72,2.88,3.22,112.75,100.86,1,0,0,19,30,4.3
7096,9996,30,1,4,2026-05-17,Franklin,Residential,0,0,663.26,2.66,2.68,75.08,152.31,1,0,0,52,103,4.3
7097,9997,1197,5,5,2026-05-17,Nashville,Residential,1,0,167.69,1.07,1.11,40.06,26.85,1,0,0,36,230,5.0
7098,9998,1155,5,7,2026-05-17,Nashville,Residential,0,0,152.07,1.29,0.88,30.97,23.62,1,0,1,45,291,4.3
7099,9999,868,5,6,2026-05-17,Nashville,Residential,0,0,220.75,1.17,1.45,45.0,35.92,1,0,0,50,224,5.0
7100,10000,941,1,4,2026-05-17,Nashville,Residential,1,0,396.09,2.6,2.94,82.43,79.31,1,0,0,27,299,4.9
7101,10001,93,1,4,2026-05-17,Nolensville,Residential,0,0,409.17,1.96,1.82,51.06,91.13,1,0,1,15,151,4.4
7102,10002,977,2,4,2026-05-17,Spring Hill,Residential,0,0,489.66,2.1,2.26,63.33,104.37,1,0,0,33,177,4.8
7103,10003,24,6,3,2026-05-17,Brentwood,Residential,0,0,1355.75,3.03,3.47,100.54,568.16,0,1,0,52,197,4.5
7104,10004,777,5,4,2026-05-18,Nolensville,Residential,0,0,215.02,1.34,1.64,45.89,20.89,0,1,0,23,225,3.6
7105,10005,1199,2,5,2026-05-18,Franklin,Residential,1,0,476.98,2.4,2.37,85.3,132.21,1,0,0,42,274,4.8
7106,10006,256,5,3,2026-05-18,Franklin,Residential,0,0,205.26,1.37,1.17,33.98,28.38,1,0,1,18,216,4.6
7107,10007,275,3,5,2026-05-18,Nashville,Residential,0,0,9514.96,18.62,17.38,625.77,5248.28,1,0,0,29,239,4.6
7108,10008,1106,4,5,2026-05-18,Nolensville,Residential,0,0,2376.17,7.63,8.87,319.25,719.41,1,0,0,40,151,5.0
7109,10010,593,1,4,2026-05-18,Spring Hill,Residential,1,0,360.96,2.74,2.51,70.19,83.42,1,0,0,23,376,4.4
7110,10011,188,1,8,2026-05-18,Brentwood,Residential,1,0,406.01,1.85,2.11,56.96,91.64,1,0,0,53,253,4.5
7111,10013,78,4,5,2026-05-18,Nashville,Commercial,0,0,4950.61,11.29,11.4,410.4,1197.97,1,0,0,37,124,4.6
7112,10014,292,2,4,2026-05-18,Franklin,Residential,1,0,604.63,2.14,2.68,74.97,172.48,1,0,0,49,238,4.2
7113,10016,11,1,8,2026-05-18,Nashville,Residential,0,0,409.51,1.99,1.98,53.47,88.06,1,0,0,42,215,4.8
7114,10017,233,5,4,2026-05-18,Franklin,Residential,0,0,149.84,1.4,1.89,53.06,23.01,1,0,0,57,261,4.3
7115,10018,1086,2,4,2026-05-18,Nashville,Residential,0,0,383.94,2.47,2.66,74.45,87.34,1,0,0,26,249,4.6
7116,10023,162,2,8,2026-05-18,Nolensville,Residential,0,0,461.89,2.43,2.46,66.38,105.47,1,0,1,38,222,4.2
7117,10024,172,1,6,2026-05-18,Brentwood,Commercial,0,0,984.33,2.02,2.08,64.33,190.74,1,0,0,32,148,4.7
7118,10025,674,3,5,2026-05-18,Nolensville,Residential,0,0,7908.7,18.36,13.27,477.54,5359.61,1,0,0,48,209,4.8
7119,10027,1004,5,1,2026-05-19,Spring Hill,Residential,1,0,199.26,1.32,1.23,41.74,34.68,1,0,0,62,226,5.0
7120,10028,778,1,1,2026-05-19,Nashville,Residential,1,1,389.31,2.06,2.81,95.48,95.88,1,0,0,32,22,5.0
7121,10029,1121,2,3,2026-05-19,Franklin,Residential,0,0,523.82,2.45,2.05,59.53,116.22,1,0,0,40,127,4.8
7122,10030,556,1,8,2026-05-19,Franklin,Residential,1,0,383.52,1.79,2.68,72.26,94.09,1,0,0,43,183,4.5
7123,10031,1390,2,4,2026-05-19,Nashville,Residential,1,0,390.25,2.24,3.25,90.97,97.16,0,0,0,35,286,4.3
7124,10033,93,4,7,2026-05-19,Nolensville,Residential,0,0,2312.4,11.89,11.69,409.18,776.0,1,0,0,34,290,4.5
7125,10034,541,1,1,2026-05-19,Nashville,Residential,0,0,454.08,2.16,2.13,72.31,91.11,1,0,0,24,209,5.0
7126,10036,690,5,7,2026-05-19,Nolensville,Residential,0,0,226.68,1.36,1.73,60.69,35.33,1,0,0,58,245,4.6
7127,10038,923,1,7,2026-05-19,Franklin,Residential,0,1,534.44,2.38,2.62,91.56,122.36,1,0,0,25,127,4.5
7128,10039,1372,1,3,2026-05-19,Brentwood,Residential,0,0,533.86,2.42,1.89,54.73,133.13,1,0,1,55,137,4.6
7129,10040,84,1,7,2026-05-19,Nashville,Residential,1,0,556.6,2.36,2.65,92.7,137.0,1,0,0,37,276,4.9
7130,10041,77,6,2,2026-05-19,Nashville,Residential,1,0,1077.82,3.46,2.99,104.77,392.5,1,0,0,35,274,4.3
7131,10042,452,7,8,2026-05-19,Spring Hill,Residential,0,0,1107.23,4.54,5.71,154.07,315.55,1,0,0,41,305,4.3
7132,10043,883,5,3,2026-05-20,Franklin,Residential,0,0,244.58,1.47,1.88,54.65,45.01,1,0,1,48,299,4.7
7133,10044,1172,1,7,2026-05-20,Nashville,Residential,0,1,404.18,2.51,2.92,102.04,73.28,1,0,1,39,254,4.5
7134,10045,928,1,6,2026-05-20,Brentwood,Residential,0,1,708.06,2.14,2.46,76.28,172.6,1,0,1,37,174,5.0
7135,10046,747,2,6,2026-05-20,Nashville,Residential,0,1,677.56,2.74,2.79,86.49,176.38,1,0,0,36,89,4.8
7136,10047,278,5,5,2026-05-20,Nolensville,Residential,0,0,175.6,1.24,1.35,48.59,24.79,1,0,0,55,311,4.7
7137,10048,141,5,8,2026-05-20,Nashville,Residential,0,0,230.53,1.4,2.08,56.03,37.28,1,0,0,24,252,4.0
7138,10050,575,1,2,2026-05-20,Franklin,Residential,0,0,448.89,2.15,1.52,53.06,84.11,1,0,0,10,182,4.8
7139,10051,1391,5,4,2026-05-20,Nolensville,Residential,0,0,205.27,1.37,1.64,45.95,31.02,1,0,0,45,266,4.8
7140,10052,1417,5,1,2026-05-20,Franklin,Residential,0,0,121.84,1.52,1.69,57.42,16.47,1,0,0,48,434,4.7
7141,10053,637,5,3,2026-05-20,Franklin,Residential,0,0,210.76,1.21,1.05,30.43,35.66,0,1,1,24,205,3.9
7142,10054,763,1,8,2026-05-20,Franklin,Residential,1,0,350.03,2.43,3.04,81.99,87.48,1,0,0,75,198,4.7
7143,10056,981,5,6,2026-05-20,Nashville,Residential,0,0,171.16,1.45,1.62,50.28,22.28,1,0,0,47,297,4.7
7144,10058,834,2,4,2026-05-20,Franklin,Residential,0,0,612.81,2.1,2.41,67.35,141.69,1,0,0,50,243,4.7
7145,10059,1114,1,5,2026-05-20,Brentwood,Residential,0,0,505.07,2.07,2.11,75.86,123.75,1,0,1,35,190,4.7
7146,10060,1269,5,1,2026-05-20,Brentwood,Residential,0,0,164.98,1.28,1.35,46.01,22.16,1,0,0,47,226,4.6
7147,10061,703,5,5,2026-05-20,Nolensville,Residential,1,0,153.22,1.37,1.25,44.97,22.06,0,1,0,59,175,4.2
7148,10062,251,1,6,2026-05-20,Brentwood,Residential,0,0,390.28,2.45,2.2,68.26,80.93,1,0,1,34,206,5.0
7149,10064,359,1,3,2026-05-21,Nolensville,Residential,0,0,514.76,1.7,2.07,59.89,110.28,0,1,0,13,244,3.7
7150,10065,722,1,3,2026-05-21,Nashville,Residential,0,0,495.05,2.36,2.9,84.2,116.86,0,0,0,44,285,4.2
7151,10066,179,1,6,2026-05-21,Nashville,Residential,0,0,526.77,1.93,1.69,52.48,102.7,1,0,0,54,85,4.1
7152,10067,302,5,7,2026-05-21,Brentwood,Residential,1,0,118.58,1.05,1.22,42.67,16.36,1,0,0,32,185,4.5
7153,10070,162,5,7,2026-05-21,Nolensville,Residential,0,0,230.44,1.41,1.6,55.97,34.1,1,0,0,52,192,3.9
7154,10071,283,1,3,2026-05-21,Nashville,Residential,1,0,486.97,2.04,1.47,42.49,107.8,1,0,0,41,223,4.3
7155,10073,632,1,7,2026-05-21,Brentwood,Residential,0,0,473.33,2.1,1.89,65.99,116.47,1,0,1,38,239,4.7
7156,10074,653,1,3,2026-05-21,Franklin,Residential,0,1,394.41,2.95,3.05,88.32,94.34,1,0,1,47,42,4.5
7157,10075,93,6,2,2026-05-21,Nolensville,Residential,0,0,1002.14,2.97,3.85,134.91,448.44,1,0,0,28,143,4.7
7158,10076,1004,1,5,2026-05-21,Spring Hill,Residential,1,1,411.09,2.06,1.86,67.09,109.92,1,0,0,32,122,5.0
7159,10077,287,1,8,2026-05-21,Franklin,Commercial,1,0,641.67,2.21,2.5,67.52,149.12,1,0,0,38,298,4.8
7160,10078,1223,5,1,2026-05-21,Brentwood,Residential,0,0,188.59,1.21,1.03,35.17,20.92,1,0,0,72,264,4.9
7161,10079,474,3,7,2026-05-21,Brentwood,Residential,1,0,9786.49,15.93,15.18,531.35,5062.86,1,0,0,28,187,4.7
7162,10081,465,5,5,2026-05-21,Nashville,Residential,0,0,180.7,1.14,1.02,36.54,23.55,1,0,1,59,224,4.4
7163,10085,1402,6,3,2026-05-21,Brentwood,Residential,1,0,1038.1,3.62,3.71,107.49,310.52,1,0,0,48,218,4.8
7164,10086,4,1,4,2026-05-22,Nashville,Residential,0,0,430.69,2.02,1.93,54.12,101.19,1,0,1,44,196,4.5
7165,10088,290,1,6,2026-05-22,Nashville,Residential,1,0,312.83,2.88,2.99,92.75,82.1,1,0,0,17,290,4.5
7166,10091,524,5,4,2026-05-22,Nashville,Residential,0,0,184.92,1.28,1.5,41.92,28.02,1,0,0,44,272,4.8
7167,10092,41,5,1,2026-05-22,Nolensville,Residential,0,0,227.46,1.45,1.53,51.99,36.26,1,0,0,24,319,5.0
7168,10093,1135,5,6,2026-05-22,Franklin,Residential,0,0,160.62,1.28,1.27,39.44,21.82,1,0,0,58,134,5.0
7169,10094,405,1,7,2026-05-22,Franklin,Commercial,0,0,837.55,1.47,1.96,68.52,204.4,1,0,0,67,289,4.6
7170,10095,54,2,5,2026-05-22,Spring Hill,Residential,0,0,584.65,1.67,1.35,48.45,87.26,1,0,0,40,343,4.6
7171,10096,1296,4,7,2026-05-22,Brentwood,Residential,0,0,1948.4,9.42,9.93,347.41,530.16,0,0,0,45,228,4.5
7172,10097,401,3,5,2026-05-22,Nashville,Residential,1,0,8039.81,20.07,21.63,778.76,3393.78,1,0,0,38,312,4.6
7173,10098,1207,6,5,2026-05-22,Spring Hill,Residential,0,0,1476.53,3.31,2.83,101.81,519.48,1,0,0,34,254,4.8
7174,10099,1396,2,5,2026-05-22,Spring Hill,Residential,1,1,581.14,2.62,3.06,110.05,136.86,1,0,0,35,30,4.5
7175,10102,503,5,5,2026-05-22,Nashville,Residential,0,0,209.35,1.19,1.12,40.35,33.33,1,0,0,8,312,5.0
7176,10104,763,1,1,2026-05-23,Franklin,Residential,1,0,470.76,2.58,1.86,63.24,112.01,0,0,0,35,252,4.6
7177,10105,464,6,1,2026-05-23,Nashville,Residential,1,0,1132.62,3.64,3.37,114.52,457.34,1,0,0,41,259,4.7
7178,10106,1282,5,6,2026-05-23,Brentwood,Residential,0,0,243.54,1.09,0.95,29.31,39.84,1,0,1,11,277,5.0
7179,10107,1029,5,4,2026-05-23,Brentwood,Commercial,0,0,372.57,1.31,1.83,51.24,52.18,1,0,0,28,246,4.7
7180,10108,1273,1,5,2026-05-23,Nolensville,Residential,0,0,525.01,2.31,2.57,92.56,106.72,0,0,0,23,220,4.7
7181,10109,428,2,2,2026-05-23,Nashville,Residential,0,0,438.27,2.71,3.22,112.64,80.31,1,0,0,53,247,4.8
7182,10110,1440,1,7,2026-05-23,Spring Hill,Residential,0,0,530.0,2.08,1.96,68.72,90.66,1,0,0,61,240,4.6
7183,10111,603,2,3,2026-05-23,Spring Hill,Residential,0,0,457.05,2.46,2.06,59.61,87.86,1,0,0,35,278,4.7
7184,10112,1099,1,1,2026-05-23,Franklin,Residential,0,0,340.15,2.37,1.93,65.58,67.57,1,0,0,31,206,4.5
7185,10114,391,5,8,2026-05-23,Franklin,Residential,0,0,179.29,1.36,1.9,51.36,22.26,1,0,0,50,197,4.4
7186,10116,1067,1,2,2026-05-23,Franklin,Residential,0,0,551.5,2.27,2.27,79.42,136.95,1,0,0,23,333,4.7
7187,10117,986,2,1,2026-05-23,Franklin,Residential,0,1,400.1,1.87,1.31,44.69,89.56,0,1,1,27,118,4.1
7188,10119,980,1,1,2026-05-23,Franklin,Commercial,1,1,821.11,1.87,1.45,49.2,228.95,1,0,0,31,20,4.7
7189,10120,908,1,5,2026-05-23,Nashville,Residential,1,0,462.53,2.32,1.84,66.11,98.62,1,0,0,40,353,4.7
7190,10121,310,1,7,2026-05-23,Nashville,Residential,1,0,308.65,1.88,2.28,79.95,69.36,0,1,0,66,250,4.3
7191,10124,112,1,1,2026-05-23,Nashville,Commercial,1,0,604.34,2.07,1.74,59.16,161.41,1,0,0,24,319,4.4
7192,10126,789,1,6,2026-05-24,Nolensville,Residential,0,0,508.62,2.2,2.18,67.44,92.25,1,0,1,36,323,5.0
7193,10127,572,5,5,2026-05-24,Nolensville,Residential,0,0,177.64,1.47,1.57,56.67,29.26,1,0,0,71,222,4.7
7194,10128,1097,4,5,2026-05-24,Brentwood,Residential,1,0,2893.07,11.28,7.96,286.54,892.24,1,0,0,56,308,4.6
7195,10129,9,4,7,2026-05-24,Nolensville,Residential,1,0,2688.56,9.57,8.08,282.96,650.91,1,0,0,43,132,4.3
7196,10130,691,4,7,2026-05-24,Franklin,Residential,1,0,2785.1,10.25,11.29,395.32,868.97,1,0,0,27,239,4.3
7197,10131,124,4,5,2026-05-24,Nashville,Residential,0,0,1955.55,7.5,9.95,358.32,595.8,1,0,0,17,228,4.6
7198,10132,936,3,5,2026-05-24,Nashville,Residential,1,0,9929.01,21.55,19.26,693.52,4444.71,1,0,0,31,209,5.0
7199,10134,299,1,6,2026-05-24,Nashville,Residential,0,0,547.21,2.16,2.05,63.6,99.26,1,0,0,58,139,4.8
7200,10136,313,1,5,2026-05-24,Brentwood,Commercial,1,0,794.64,2.22,2.61,93.8,201.58,0,1,0,30,250,4.4
7201,10137,417,2,2,2026-05-24,Nashville,Residential,1,0,453.69,2.31,2.15,75.21,107.4,1,0,0,54,230,4.7
7202,10138,561,2,1,2026-05-24,Nashville,Residential,1,0,453.15,2.59,3.18,108.0,114.23,1,0,0,36,253,4.8
7203,10139,562,5,2,2026-05-24,Spring Hill,Residential,1,0,213.97,1.36,1.29,45.12,31.25,1,0,0,42,252,5.0
7204,10140,410,5,7,2026-05-24,Brentwood,Residential,0,0,169.01,1.39,1.45,50.68,20.34,0,1,0,57,275,4.7
7205,10143,10,5,3,2026-05-25,Franklin,Commercial,0,0,298.38,1.18,1.02,29.69,44.91,1,0,0,36,208,5.0
7206,10146,817,6,4,2026-05-25,Spring Hill,Residential,0,0,989.68,4.11,3.9,109.24,380.74,0,1,0,21,300,4.0
7207,10147,392,1,6,2026-05-25,Franklin,Residential,1,1,428.04,2.2,2.32,72.05,122.01,1,0,0,34,98,4.6
7208,10149,219,5,2,2026-05-25,Nolensville,Residential,0,0,270.91,1.29,1.18,41.33,32.25,1,0,0,40,223,4.7
7209,10150,99,1,5,2026-05-25,Spring Hill,Residential,1,1,556.76,2.46,2.83,101.97,118.15,0,1,0,33,58,4.3
7210,10152,982,4,5,2026-05-25,Brentwood,Commercial,0,0,2652.54,9.95,9.66,347.63,943.09,1,0,0,39,262,4.5
7211,10154,317,4,7,2026-05-25,Brentwood,Residential,0,0,2099.87,9.59,8.73,305.62,760.28,0,1,0,47,319,4.5
7212,10155,1002,1,6,2026-05-25,Nolensville,Residential,0,0,482.91,1.71,1.34,41.63,119.68,1,0,1,55,198,4.8
7213,10156,1258,2,6,2026-05-25,Franklin,Residential,0,0,385.1,2.5,2.42,75.09,81.9,1,0,0,43,183,5.0
7214,10158,1016,5,5,2026-05-26,Nashville,Residential,1,0,195.53,1.28,1.37,49.29,29.95,1,0,0,15,262,5.0
7215,10160,43,1,4,2026-05-26,Franklin,Residential,0,0,554.04,1.92,2.28,63.79,127.86,1,0,0,29,157,4.6
7216,10161,703,2,3,2026-05-26,Nolensville,Residential,1,0,496.3,2.67,2.85,82.57,118.94,1,0,0,23,224,4.4
7217,10162,694,5,4,2026-05-26,Spring Hill,Residential,0,0,193.12,1.38,2.12,59.3,31.26,1,0,0,9,269,4.4
7218,10163,1136,1,5,2026-05-26,Nolensville,Commercial,0,0,834.82,2.09,2.17,78.17,191.32,1,0,1,21,260,4.6
7219,10167,786,6,7,2026-05-26,Franklin,Residential,0,0,1306.13,3.47,3.06,107.14,555.95,1,0,0,30,211,4.9
7220,10168,956,3,5,2026-05-26,Brentwood,Residential,0,0,10678.94,20.38,15.95,574.2,5162.89,1,0,0,25,277,5.0
7221,10169,866,6,3,2026-05-26,Spring Hill,Residential,0,0,1154.29,3.2,2.77,80.45,481.51,1,0,0,56,151,4.3
7222,10171,869,1,5,2026-05-26,Spring Hill,Residential,1,0,460.97,2.16,1.72,61.97,98.25,0,1,0,36,267,3.8
7223,10172,504,3,7,2026-05-26,Nashville,Residential,0,0,8321.33,17.24,13.37,467.85,4405.54,1,0,0,42,229,4.7
7224,10173,632,6,3,2026-05-26,Brentwood,Residential,0,0,1422.95,3.07,3.04,88.27,680.21,1,0,0,44,192,4.0
7225,10176,253,1,1,2026-05-27,Brentwood,Residential,0,0,621.33,2.44,2.33,79.14,129.88,1,0,0,47,314,4.8
7226,10177,996,3,7,2026-05-27,Brentwood,Residential,0,0,9120.67,15.03,10.45,365.69,4598.79,0,0,0,45,326,4.5
7227,10179,25,7,7,2026-05-27,Nashville,Residential,0,0,1016.53,3.52,4.52,158.19,245.54,1,0,0,44,203,5.0
7228,10180,701,1,2,2026-05-27,Franklin,Residential,1,0,430.78,2.12,2.02,70.77,95.13,1,0,0,35,276,4.7
7229,10181,811,7,5,2026-05-27,Nolensville,Residential,1,0,1554.87,4.59,4.48,161.32,464.35,1,0,0,35,260,4.8
7230,10182,513,1,3,2026-05-27,Nashville,Residential,1,0,515.55,2.15,1.86,53.82,132.38,1,0,0,49,264,4.9
7231,10183,1400,5,3,2026-05-27,Nashville,Residential,0,0,231.41,1.36,1.4,40.72,35.15,1,0,1,8,145,4.9
7232,10185,290,6,2,2026-05-27,Nashville,Residential,1,0,1348.07,3.94,4.42,154.83,575.09,1,0,0,37,279,4.8
7233,10186,1428,5,1,2026-05-27,Franklin,Residential,1,0,146.29,1.31,1.49,50.68,24.37,1,0,0,23,299,5.0
7234,10187,201,1,1,2026-05-27,Nashville,Residential,0,0,500.25,2.22,1.41,47.84,103.22,1,0,1,9,205,4.7
7235,10192,1238,5,8,2026-05-27,Nolensville,Residential,0,0,223.96,1.26,1.43,38.69,29.1,1,0,0,29,261,4.2
7236,10193,1412,5,5,2026-05-27,Franklin,Residential,0,0,191.46,1.18,1.05,37.9,22.95,1,0,0,48,266,4.6
7237,10194,1392,6,4,2026-05-27,Nashville,Residential,0,0,1253.24,4.03,3.91,109.6,551.02,0,1,0,37,211,4.3
7238,10195,958,1,1,2026-05-27,Franklin,Residential,0,0,536.94,2.35,2.02,68.83,120.59,0,1,0,51,189,4.0
7239,10196,75,7,2,2026-05-27,Spring Hill,Residential,1,0,1630.6,4.02,3.28,114.87,408.8,0,0,0,37,173,5.0
7240,10198,731,1,5,2026-05-27,Nashville,Residential,0,0,523.66,2.31,2.34,84.1,104.96,1,0,1,15,226,4.8
7241,10199,1335,1,4,2026-05-27,Nolensville,Residential,0,0,391.93,2.56,2.38,66.77,88.52,1,0,0,63,274,4.4
7242,10200,998,5,2,2026-05-28,Franklin,Residential,1,0,160.6,1.42,1.1,38.4,22.68,1,0,0,13,238,5.0
7243,10201,842,5,1,2026-05-28,Franklin,Residential,0,0,289.94,1.37,1.32,45.01,48.48,1,0,0,43,298,4.8
7244,10203,232,1,5,2026-05-28,Franklin,Residential,0,1,669.42,2.29,2.02,72.57,144.3,1,0,0,49,36,4.5
7245,10204,289,6,2,2026-05-28,Spring Hill,Residential,0,0,1039.52,4.66,7.14,249.84,406.89,1,0,0,32,272,5.0
7246,10205,336,3,7,2026-05-28,Spring Hill,Residential,0,0,11734.17,19.9,24.97,873.85,6228.41,0,1,0,34,212,4.5
7247,10207,881,1,1,2026-05-28,Nashville,Residential,0,0,572.72,2.5,2.03,69.17,131.23,1,0,0,20,282,4.7
7248,10208,961,1,1,2026-05-28,Nashville,Residential,0,0,399.14,1.86,1.53,51.87,97.45,1,0,0,43,276,4.7
7249,10209,1417,1,3,2026-05-28,Franklin,Residential,0,0,541.58,2.48,3.01,87.37,111.8,0,1,1,27,311,4.0
7250,10211,24,1,5,2026-05-28,Brentwood,Residential,0,1,464.33,1.78,1.84,66.36,98.76,1,0,0,41,89,4.9
7251,10212,1429,6,7,2026-05-28,Nashville,Commercial,0,0,1748.44,3.35,3.49,122.15,628.1,1,0,0,62,294,5.0
7252,10213,972,5,2,2026-05-28,Spring Hill,Residential,1,0,186.56,1.05,1.19,41.8,28.98,1,0,0,48,239,4.8
7253,10214,625,2,5,2026-05-28,Brentwood,Residential,0,0,539.39,2.56,2.09,75.41,127.88,1,0,0,29,221,4.9
7254,10216,312,4,5,2026-05-28,Franklin,Residential,0,0,2976.31,11.05,11.69,420.86,1063.62,1,0,0,64,404,4.8
7255,10217,979,2,7,2026-05-28,Franklin,Residential,0,0,441.66,2.5,2.7,94.35,105.71,0,1,0,37,136,4.4
7256,10218,186,5,7,2026-05-28,Nashville,Residential,0,0,165.18,1.07,1.24,43.32,23.3,1,0,1,53,333,4.2
7257,10219,503,1,1,2026-05-28,Nashville,Residential,0,0,523.21,2.26,1.65,56.08,102.27,1,0,0,26,292,4.9
7258,10220,209,5,1,2026-05-28,Franklin,Residential,1,0,199.85,1.19,1.22,41.64,31.38,1,0,0,31,294,4.9
7259,10222,1274,5,7,2026-05-28,Nashville,Residential,0,0,182.93,1.61,1.42,49.54,22.1,1,0,0,41,292,4.6
7260,10223,590,2,4,2026-05-28,Franklin,Residential,1,0,504.4,2.36,2.42,67.78,125.03,1,0,0,56,256,4.1
7261,10224,1186,5,3,2026-05-29,Nashville,Residential,0,0,208.94,1.19,1.44,41.74,29.25,0,0,0,59,193,5.0
7262,10227,825,4,7,2026-05-29,Nashville,Residential,0,0,2806.65,10.22,12.9,451.63,846.96,1,0,0,55,152,4.5
7263,10228,843,1,3,2026-05-29,Franklin,Residential,0,0,426.13,2.37,2.47,71.7,105.19,1,0,0,48,153,4.6
7264,10230,143,2,5,2026-05-29,Brentwood,Residential,0,0,621.51,2.62,2.47,89.05,158.01,1,0,0,45,217,4.8
7265,10233,1312,4,7,2026-05-29,Brentwood,Residential,0,0,2443.64,9.87,12.77,446.87,880.14,0,0,0,8,204,4.6
7266,10234,999,5,7,2026-05-29,Spring Hill,Residential,0,0,173.04,1.11,0.95,33.15,24.6,0,1,0,59,240,4.2
7267,10235,291,5,3,2026-05-29,Franklin,Residential,0,0,153.12,1.1,0.85,24.54,19.73,0,1,0,36,226,4.0
7268,10236,826,1,5,2026-05-29,Nashville,Commercial,1,1,1024.53,2.36,2.11,75.99,212.16,1,0,0,32,92,4.7
7269,10237,107,2,1,2026-05-29,Nashville,Residential,0,0,518.78,2.11,1.88,63.86,73.37,1,0,1,15,180,5.0
7270,10238,1399,2,6,2026-05-29,Nolensville,Residential,0,0,618.04,2.57,2.95,91.32,124.45,1,0,0,41,165,4.9
7271,10239,143,1,8,2026-05-29,Brentwood,Residential,0,0,529.46,2.24,2.51,67.81,112.48,1,0,0,35,286,3.9
7272,10241,1311,2,2,2026-05-29,Nashville,Residential,0,0,510.98,2.32,2.1,73.62,119.08,1,0,0,41,193,4.3
7273,10243,1107,5,7,2026-05-30,Nashville,Residential,1,0,249.43,1.34,1.29,45.3,38.78,1,0,0,19,254,4.4
7274,10244,524,2,5,2026-05-30,Nashville,Residential,0,0,743.19,2.69,2.11,76.13,150.77,1,1,0,28,234,4.2
7275,10245,169,4,5,2026-05-30,Franklin,Residential,0,0,2485.66,8.5,8.15,293.55,744.91,1,0,0,38,242,4.9
7276,10246,325,7,7,2026-05-30,Brentwood,Residential,0,0,1194.41,4.26,4.87,170.4,286.65,1,0,0,55,241,4.4
7277,10247,940,1,2,2026-05-30,Nashville,Residential,1,0,388.46,2.13,2.22,77.76,97.87,1,0,0,49,298,5.0
7278,10250,976,4,5,2026-05-30,Spring Hill,Residential,0,0,3251.77,10.31,9.49,341.51,1082.49,0,1,0,47,297,4.2
7279,10253,1280,1,1,2026-05-30,Nashville,Residential,0,0,492.6,2.22,2.86,97.36,105.25,1,0,0,29,207,5.0
7280,10254,1021,2,2,2026-05-30,Franklin,Residential,0,0,572.8,2.17,2.12,74.28,134.54,1,0,0,21,235,5.0
7281,10256,388,2,5,2026-05-31,Brentwood,Residential,0,0,495.79,2.73,3.23,116.24,96.68,1,0,0,36,226,4.7
7282,10257,28,1,5,2026-05-31,Franklin,Commercial,1,0,574.16,1.85,2.13,76.68,146.95,1,0,0,27,234,5.0
7283,10258,426,3,5,2026-05-31,Franklin,Residential,0,0,9016.72,16.3,19.67,708.1,4563.79,0,0,0,39,251,4.6
7284,10259,931,5,1,2026-05-31,Brentwood,Residential,1,0,245.14,1.26,1.05,35.79,33.82,1,0,0,46,128,5.0
7285,10260,245,5,5,2026-05-31,Franklin,Residential,0,0,139.32,1.36,1.35,48.45,19.53,0,0,0,40,218,4.9
