estimate_id,customer_id,service_id,estimate_date,quoted_revenue,estimate_status,won_date,lead_source
11436,996,6,2026-07-25,1386.62,Won,2026-07-25,Organic
11437,539,5,2026-07-19,259.37,Won,2026-07-25,Referral
11438,588,7,2026-07-25,1211.18,Won,2026-07-25,Organic
11439,842,7,2026-07-16,1211.08,Lost,,Referral
11440,240,1,2026-07-25,462.73,Won,2026-07-25,Direct Mail
11441,1379,7,2026-07-14,1419.59,Won,2026-07-25,Google
11442,717,1,2026-07-22,548.08,Won,2026-07-25,Home Services Marketplace
11443,1440,5,2026-07-22,194.25,Open,,Home Services Marketplace
11444,682,3,2026-07-16,10468.0,Lost,,Referral
11445,670,1,2026-07-20,417.26,Won,2026-07-25,Referral
11446,1038,4,2026-07-24,1913.41,Won,2026-07-25,Referral
11447,1152,5,2026-07-24,381.6,Won,2026-07-26,Referral
11448,701,3,2026-07-23,11715.81,Won,2026-07-26,Direct Mail
11449,172,6,2026-07-24,1438.0,Won,2026-07-26,Organic
11450,1027,5,2026-07-19,202.26,Won,2026-07-26,Google
11451,1048,6,2026-07-26,2504.06,Won,2026-07-26,Referral
11452,563,5,2026-07-25,315.81,Won,2026-07-26,Direct Mail
11453,822,1,2026-07-24,469.58,Lost,,Organic
11454,180,2,2026-07-18,666.39,Won,2026-07-26,Direct Mail
11455,844,5,2026-07-15,176.25,Won,2026-07-26,Direct Mail
11456,422,6,2026-07-21,1063.62,Won,2026-07-26,Google
11457,1433,5,2026-07-19,207.8,Lost,,Google
11458,699,2,2026-07-20,527.12,Won,2026-07-26,Direct Mail
11459,1362,1,2026-07-19,411.13,Won,2026-07-26,Google
11460,32,1,2026-07-21,506.82,Open,,Home Services Marketplace
11461,342,1,2026-07-25,497.92,Won,2026-07-26,Home Services Marketplace
11462,10,6,2026-07-14,1972.61,Open,,Google
11463,15,4,2026-07-15,3289.34,Won,2026-07-26,Organic
11464,469,5,2026-07-23,200.45,Open,,Referral
11465,1185,1,2026-07-19,534.64,Open,,Google
11466,218,5,2026-07-26,161.9,Won,2026-07-27,Google
11467,431,2,2026-07-15,545.99,Lost,,Organic
11468,792,6,2026-07-24,1038.75,Won,2026-07-27,Referral
11469,1200,1,2026-07-18,516.15,Won,2026-07-27,Google
11470,861,1,2026-07-22,589.98,Won,2026-07-27,Home Services Marketplace
11471,1154,4,2026-07-16,2502.35,Won,2026-07-27,Organic
11472,212,5,2026-07-25,126.74,Won,2026-07-27,Google
11473,1282,5,2026-07-25,176.89,Open,,Referral
11474,997,1,2026-07-15,431.92,Lost,,Referral
11475,245,6,2026-07-25,1143.45,Open,,Home Services Marketplace
11476,883,1,2026-07-21,526.8,Won,2026-07-27,Organic
11477,766,4,2026-07-22,3242.42,Won,2026-07-27,Referral
11478,786,5,2026-07-17,175.92,Won,2026-07-27,Google
11479,665,1,2026-07-24,490.28,Won,2026-07-27,Organic
11480,737,3,2026-07-25,8168.06,Won,2026-07-27,Home Services Marketplace
11481,1009,1,2026-07-16,459.85,Won,2026-07-27,Google
11482,806,5,2026-07-27,203.03,Won,2026-07-27,Google
11483,851,1,2026-07-27,384.76,Won,2026-07-27,Referral
11484,1355,5,2026-07-26,159.5,Lost,,Organic
11485,935,6,2026-07-25,1294.86,Won,2026-07-27,Home Services Marketplace
11486,449,1,2026-07-16,403.37,Won,2026-07-27,Google
11487,835,2,2026-07-23,475.3,Open,,Google
11488,787,5,2026-07-23,357.48,Won,2026-07-27,Google
11489,842,2,2026-07-26,571.15,Open,,Referral
11490,564,1,2026-07-18,362.76,Won,2026-07-28,Direct Mail
11491,429,5,2026-07-16,217.31,Won,2026-07-28,Google
11492,865,5,2026-07-16,269.56,Won,2026-07-28,Referral
11493,456,3,2026-07-28,11011.91,Open,,Organic
11494,44,5,2026-07-21,204.32,Won,2026-07-28,Google
11495,331,3,2026-07-23,6954.24,Lost,,Organic
11496,562,4,2026-07-17,1778.0,Won,2026-07-28,Direct Mail
11497,498,2,2026-07-16,500.54,Won,2026-07-28,Referral
11498,734,7,2026-07-25,929.13,Open,,Google
11499,1073,1,2026-07-19,905.78,Open,,Direct Mail
11500,829,1,2026-07-19,512.77,Won,2026-07-28,Referral
11501,968,5,2026-07-26,169.54,Won,2026-07-28,Organic
11502,1274,3,2026-07-26,11315.5,Open,,Direct Mail
11503,1345,2,2026-07-26,431.53,Won,2026-07-28,Organic
11504,202,1,2026-07-28,426.28,Won,2026-07-28,Google
11505,1234,5,2026-07-25,191.25,Won,2026-07-28,Referral
11506,403,7,2026-07-24,1827.31,Won,2026-07-28,Direct Mail
11507,814,5,2026-07-20,400.68,Won,2026-07-28,Organic
11508,591,5,2026-07-17,141.23,Lost,,Organic
11509,473,1,2026-07-20,384.5,Won,2026-07-28,Google
11510,77,4,2026-07-27,2125.79,Lost,,Referral
11511,846,4,2026-07-27,2409.86,Lost,,Direct Mail
11512,545,4,2026-07-16,3517.04,Won,2026-07-28,Google
11513,606,1,2026-07-23,418.84,Won,2026-07-28,Organic
11514,1302,5,2026-07-21,294.02,Won,2026-07-28,Home Services Marketplace
11515,765,6,2026-07-26,969.51,Won,2026-07-28,Google
11516,610,5,2026-07-21,148.24,Won,2026-07-28,Google
11517,244,6,2026-07-23,1151.81,Won,2026-07-28,Organic
11518,1316,6,2026-07-27,1117.43,Won,2026-07-29,Referral
11519,1134,1,2026-07-27,468.95,Won,2026-07-29,Google
11520,865,1,2026-07-20,417.92,Open,,Referral
11521,571,4,2026-07-28,3530.72,Won,2026-07-29,Referral
11522,767,6,2026-07-28,1039.36,Lost,,Google
11523,1035,1,2026-07-23,406.63,Won,2026-07-29,Home Services Marketplace
11524,524,1,2026-07-22,376.58,Won,2026-07-29,Referral
11525,710,7,2026-07-18,1093.64,Won,2026-07-29,Google
11526,613,1,2026-07-26,340.66,Won,2026-07-29,Google
11527,700,1,2026-07-18,444.33,Lost,,Google
11528,3,1,2026-07-27,447.45,Lost,,Google
11529,582,1,2026-07-22,542.43,Won,2026-07-29,Google
11530,396,5,2026-07-25,221.3,Won,2026-07-29,Direct Mail
11531,1206,6,2026-07-20,1095.06,Won,2026-07-29,Google
11532,1349,5,2026-07-19,184.43,Won,2026-07-29,Organic
11533,225,2,2026-07-17,530.52,Won,2026-07-29,Home Services Marketplace
11534,253,7,2026-07-26,1139.26,Won,2026-07-29,Google
11535,469,1,2026-07-20,473.32,Won,2026-07-29,Referral
11536,1249,6,2026-07-26,1271.47,Won,2026-07-29,Google
11537,1246,1,2026-07-17,645.45,Won,2026-07-29,Google
11538,145,2,2026-07-27,777.23,Open,,Organic
11539,7,5,2026-07-21,261.47,Won,2026-07-29,Google
11540,522,5,2026-07-20,179.16,Won,2026-07-30,Google
11541,445,1,2026-07-18,474.5,Won,2026-07-30,Referral
11542,1125,5,2026-07-21,176.92,Open,,Google
11543,969,5,2026-07-27,176.71,Lost,,Organic
11544,115,5,2026-07-25,166.04,Won,2026-07-30,Organic
11545,236,5,2026-07-19,161.96,Won,2026-07-30,Direct Mail
11546,494,1,2026-07-28,550.57,Won,2026-07-30,Referral
11547,500,6,2026-07-18,1805.24,Won,2026-07-30,Direct Mail
11548,331,2,2026-07-27,587.61,Won,2026-07-30,Organic
11549,546,1,2026-07-30,464.1,Won,2026-07-30,Referral
11550,1332,6,2026-07-27,959.78,Open,,Organic
11551,1318,1,2026-07-24,435.41,Won,2026-07-30,Referral
11552,816,5,2026-07-27,332.23,Won,2026-07-30,Organic
11553,1431,1,2026-07-27,327.4,Won,2026-07-30,Google
11554,1253,4,2026-07-27,2516.67,Lost,,Referral
11555,826,1,2026-07-25,858.42,Won,2026-07-30,Google
11556,253,5,2026-07-27,199.17,Won,2026-07-30,Google
11557,1131,5,2026-07-18,158.0,Won,2026-07-30,Google
11558,383,5,2026-07-27,182.36,Won,2026-07-30,Google
11559,994,1,2026-07-20,331.6,Won,2026-07-30,Google
11560,60,6,2026-07-30,1362.07,Lost,,Direct Mail
11561,95,2,2026-07-24,613.74,Won,2026-07-30,Organic
11562,1281,2,2026-07-23,450.11,Open,,Referral
11563,248,2,2026-07-27,652.06,Won,2026-07-30,Direct Mail
11564,1123,6,2026-07-20,1375.43,Won,2026-07-30,Google
11565,1305,4,2026-07-29,2819.08,Lost,,Organic
11566,1332,7,2026-07-28,1079.37,Won,2026-07-30,Organic
11567,612,1,2026-07-23,603.17,Won,2026-07-30,Google
11568,437,1,2026-07-25,436.02,Open,,Referral
11569,844,2,2026-07-18,484.91,Won,2026-07-30,Direct Mail
11570,924,1,2026-07-19,762.56,Won,2026-07-30,Google
11571,666,3,2026-07-21,14025.69,Won,2026-07-30,Google
11572,1023,4,2026-07-30,2250.91,Open,,Referral
11573,940,1,2026-07-27,366.95,Won,2026-07-31,Google
11574,242,6,2026-07-31,2049.2,Won,2026-07-31,Direct Mail
11575,916,2,2026-07-19,533.36,Open,,Direct Mail
11576,937,5,2026-07-23,400.91,Lost,,Referral
11577,48,6,2026-07-28,1001.46,Won,2026-07-31,Home Services Marketplace
11578,1307,2,2026-07-31,883.5,Won,2026-07-31,Google
11579,1421,7,2026-07-22,917.85,Won,2026-07-31,Referral
11580,513,1,2026-07-22,409.93,Won,2026-07-31,Google
11581,1194,1,2026-07-23,332.6,Won,2026-07-31,Referral
11582,1362,2,2026-07-22,699.18,Won,2026-07-31,Google
11583,1031,1,2026-07-23,425.63,Lost,,Google
11584,895,1,2026-07-28,435.05,Open,,Google
11585,698,1,2026-07-29,385.65,Open,,Google
11586,1388,1,2026-07-19,532.93,Won,2026-07-31,Google
11587,216,2,2026-07-27,502.08,Open,,Google
11588,243,3,2026-07-25,10964.92,Won,2026-07-31,Direct Mail
11589,720,1,2026-07-29,502.82,Won,2026-07-31,Google
11590,1356,5,2026-07-27,121.8,Won,2026-07-31,Referral
11591,1168,5,2026-07-28,193.54,Won,2026-07-31,Referral
11592,543,2,2026-07-31,487.44,Open,,Organic
11593,1295,1,2026-07-28,534.18,Won,2026-07-31,Organic
11594,676,6,2026-07-30,2378.02,Lost,,Google
11595,325,6,2026-07-30,937.09,Won,2026-08-01,Referral
11596,956,2,2026-07-24,440.87,Won,2026-08-01,Home Services Marketplace
11597,960,2,2026-07-20,461.14,Won,2026-08-01,Home Services Marketplace
11598,1260,5,2026-07-27,210.52,Won,2026-08-01,Referral
11599,68,1,2026-07-30,397.47,Won,2026-08-01,Google
11600,1403,4,2026-07-25,2331.11,Won,2026-08-01,Organic
11601,270,1,2026-07-24,536.58,Won,2026-08-01,Organic
11602,11,5,2026-07-20,208.77,Won,2026-08-01,Referral
11603,494,3,2026-07-28,7528.81,Open,,Referral
11604,1398,2,2026-07-24,402.57,Won,2026-08-01,Google
11605,243,1,2026-07-21,424.41,Won,2026-08-01,Direct Mail
11606,1262,1,2026-07-30,706.58,Won,2026-08-01,Google
11607,1109,1,2026-07-21,401.92,Won,2026-08-01,Referral
11608,853,1,2026-07-24,468.49,Open,,Google
11609,146,5,2026-07-30,263.96,Won,2026-08-01,Direct Mail
11610,327,5,2026-07-25,180.17,Won,2026-08-01,Home Services Marketplace
11611,920,2,2026-07-31,610.29,Won,2026-08-01,Google
11612,550,2,2026-07-21,591.67,Won,2026-08-01,Referral
11613,849,1,2026-07-22,522.47,Won,2026-08-01,Google
11614,521,5,2026-07-30,232.26,Won,2026-08-02,Referral
11615,1147,1,2026-07-21,332.66,Won,2026-08-02,Referral
11616,630,4,2026-07-25,3067.39,Lost,,Organic
11617,1327,2,2026-07-26,618.35,Won,2026-08-02,Google
11618,484,5,2026-07-22,317.44,Lost,,Google
11619,431,3,2026-07-29,11680.23,Won,2026-08-02,Organic
11620,441,2,2026-08-02,608.22,Open,,Organic
11621,1376,5,2026-08-02,198.63,Won,2026-08-02,Home Services Marketplace
11622,414,1,2026-07-30,458.67,Won,2026-08-02,Referral
11623,983,4,2026-07-30,3085.72,Won,2026-08-02,Organic
11624,681,1,2026-07-23,497.73,Won,2026-08-02,Referral
11625,226,5,2026-08-01,174.95,Won,2026-08-02,Google
11626,1394,1,2026-08-02,455.52,Won,2026-08-02,Google
11627,631,1,2026-07-26,503.58,Lost,,Organic
11628,1305,3,2026-07-25,11069.12,Won,2026-08-02,Organic
11629,415,1,2026-07-26,515.91,Won,2026-08-02,Referral
11630,829,5,2026-07-29,173.15,Open,,Referral
11631,565,5,2026-08-03,169.65,Won,2026-08-03,Referral
11632,658,3,2026-07-25,10097.63,Lost,,Organic
11633,677,4,2026-07-30,2473.72,Lost,,Home Services Marketplace
11634,1318,2,2026-07-28,482.32,Open,,Referral
11635,1255,3,2026-08-03,9921.23,Open,,Referral
11636,481,3,2026-07-22,9287.21,Open,,Home Services Marketplace
11637,1405,5,2026-07-29,189.68,Won,2026-08-03,Google
11638,1341,1,2026-07-29,390.87,Won,2026-08-03,Referral
11639,144,1,2026-07-30,563.08,Won,2026-08-03,Referral
11640,943,1,2026-07-31,466.0,Lost,,Referral
11641,1146,4,2026-07-22,2248.94,Won,2026-08-03,Home Services Marketplace
11642,102,7,2026-08-03,1025.15,Open,,Direct Mail
11643,133,2,2026-07-28,827.5,Open,,Referral
11644,1071,6,2026-07-24,1443.43,Won,2026-08-03,Google
11645,1423,6,2026-07-25,1330.28,Won,2026-08-03,Home Services Marketplace
11646,1267,1,2026-07-27,603.91,Won,2026-08-03,Home Services Marketplace
11647,1297,3,2026-07-29,11479.97,Won,2026-08-03,Home Services Marketplace
11648,1225,4,2026-07-31,4292.23,Won,2026-08-03,Organic
11649,1363,1,2026-07-24,460.49,Open,,Home Services Marketplace
11650,345,1,2026-08-04,437.28,Won,2026-08-04,Google
11651,74,6,2026-08-03,1178.76,Won,2026-08-04,Google
11652,643,2,2026-08-04,566.64,Won,2026-08-04,Google
11653,1417,3,2026-07-31,9351.87,Open,,Organic
11654,185,5,2026-07-23,255.46,Won,2026-08-04,Google
11655,626,3,2026-07-29,13006.61,Won,2026-08-04,Referral
11656,190,5,2026-08-02,261.09,Lost,,Referral
11657,1002,7,2026-07-29,1179.87,Open,,Google
11658,755,5,2026-07-31,139.66,Won,2026-08-04,Referral
11659,1083,5,2026-07-30,189.3,Won,2026-08-04,Organic
11660,935,3,2026-07-23,8230.47,Won,2026-08-04,Home Services Marketplace
11661,854,2,2026-07-29,518.28,Won,2026-08-04,Organic
11662,1085,1,2026-08-03,479.28,Open,,Organic
11663,362,2,2026-07-26,562.51,Lost,,Referral
11664,1218,5,2026-07-23,185.5,Won,2026-08-04,Referral
11665,1210,5,2026-07-30,179.57,Won,2026-08-04,Google
11666,1054,2,2026-07-26,564.31,Won,2026-08-04,Google
11667,145,6,2026-07-31,1683.42,Won,2026-08-04,Organic
11668,492,5,2026-07-25,179.72,Won,2026-08-04,Google
11669,67,5,2026-07-28,253.86,Won,2026-08-04,Google
11670,247,2,2026-08-02,631.59,Won,2026-08-04,Referral
11671,377,2,2026-07-28,528.65,Won,2026-08-04,Google
11672,1379,5,2026-08-03,172.39,Won,2026-08-04,Google
11673,1177,2,2026-08-03,504.9,Won,2026-08-04,Google
11674,745,4,2026-07-27,2083.38,Won,2026-08-04,Organic
11675,1045,1,2026-08-04,671.11,Won,2026-08-04,Home Services Marketplace
11676,748,5,2026-07-25,341.25,Won,2026-08-05,Google
11677,454,1,2026-08-01,468.55,Won,2026-08-05,Referral
11678,284,1,2026-08-04,400.59,Won,2026-08-05,Referral
11679,1079,1,2026-07-24,612.34,Won,2026-08-05,Google
11680,1133,5,2026-08-03,198.24,Won,2026-08-05,Direct Mail
11681,664,5,2026-08-03,172.42,Won,2026-08-05,Referral
11682,1333,5,2026-07-27,133.7,Won,2026-08-05,Direct Mail
11683,1437,1,2026-07-25,528.39,Won,2026-08-05,Home Services Marketplace
11684,186,6,2026-08-03,1156.88,Won,2026-08-05,Google
11685,25,2,2026-07-26,509.23,Won,2026-08-05,Google
11686,1035,1,2026-07-24,517.11,Won,2026-08-05,Home Services Marketplace
11687,856,2,2026-08-03,438.91,Open,,Home Services Marketplace
11688,338,6,2026-07-28,1086.86,Lost,,Home Services Marketplace
11689,1404,1,2026-08-03,338.28,Won,2026-08-05,Organic
11690,515,6,2026-07-26,985.59,Won,2026-08-05,Direct Mail
11691,1098,5,2026-08-04,204.69,Lost,,Direct Mail
11692,478,6,2026-07-24,999.28,Won,2026-08-05,Organic
11693,887,1,2026-08-04,832.18,Won,2026-08-05,Google
11694,674,4,2026-07-30,2671.39,Won,2026-08-05,Referral
11695,1008,1,2026-07-24,356.12,Lost,,Google
11696,1113,5,2026-08-05,199.7,Won,2026-08-05,Home Services Marketplace
11697,1253,4,2026-08-01,2304.32,Open,,Referral
11698,663,2,2026-08-03,563.48,Won,2026-08-05,Direct Mail
11699,289,5,2026-08-05,166.18,Won,2026-08-05,Google
11700,340,2,2026-08-02,400.01,Lost,,Google
11701,483,2,2026-07-26,555.21,Lost,,Google
11702,1382,1,2026-08-04,472.14,Open,,Home Services Marketplace
11703,870,5,2026-07-25,219.93,Won,2026-08-06,Google
11704,723,1,2026-07-31,547.58,Won,2026-08-06,Direct Mail
11705,471,4,2026-07-25,2878.67,Won,2026-08-06,Google
11706,1112,2,2026-07-30,535.17,Lost,,Referral
11707,1292,1,2026-07-28,493.19,Won,2026-08-06,Home Services Marketplace
11708,1219,5,2026-08-02,191.13,Won,2026-08-06,Referral
11709,305,5,2026-08-04,128.58,Won,2026-08-06,Home Services Marketplace
11710,172,1,2026-08-01,1032.92,Won,2026-08-06,Organic
11711,1332,1,2026-07-31,520.43,Lost,,Organic
11712,914,1,2026-08-05,467.9,Won,2026-08-06,Home Services Marketplace
11713,787,5,2026-07-25,230.06,Lost,,Google
11714,738,1,2026-07-30,434.09,Lost,,Referral
11715,805,3,2026-07-27,8916.34,Won,2026-08-06,Referral
11716,708,1,2026-08-02,502.34,Won,2026-08-06,Google
11717,292,1,2026-08-05,526.7,Won,2026-08-06,Home Services Marketplace
11718,897,5,2026-07-25,169.2,Won,2026-08-06,Organic
11719,515,1,2026-08-02,591.08,Won,2026-08-06,Direct Mail
11720,738,6,2026-07-29,1205.36,Lost,,Referral
11721,1333,2,2026-07-25,483.96,Won,2026-08-06,Direct Mail
11722,957,1,2026-07-27,562.47,Lost,,Referral
11723,840,2,2026-07-26,570.79,Won,2026-08-06,Organic
11724,656,1,2026-07-30,494.97,Won,2026-08-06,Referral
11725,1450,3,2026-08-02,10172.0,Open,,Home Services Marketplace
11726,471,3,2026-07-29,10585.77,Won,2026-08-07,Google
11727,16,1,2026-08-01,543.86,Won,2026-08-07,Google
11728,669,2,2026-07-26,712.69,Won,2026-08-07,Home Services Marketplace
11729,1337,2,2026-07-29,702.06,Won,2026-08-07,Referral
11730,350,6,2026-08-02,1050.57,Won,2026-08-07,Google
11731,1010,5,2026-07-28,292.22,Won,2026-08-07,Direct Mail
11732,1086,5,2026-08-07,185.65,Won,2026-08-07,Google
11733,250,1,2026-08-06,483.43,Won,2026-08-07,Organic
11734,1137,7,2026-07-31,1178.36,Won,2026-08-07,Google
11735,1193,6,2026-07-28,1133.81,Won,2026-08-07,Referral
11736,1343,2,2026-08-07,574.06,Won,2026-08-07,Google
11737,266,1,2026-07-30,383.31,Won,2026-08-07,Google
11738,1018,3,2026-08-03,18375.54,Won,2026-08-07,Google
11739,1088,6,2026-08-04,1157.31,Won,2026-08-07,Home Services Marketplace
11740,365,1,2026-07-26,439.97,Won,2026-08-07,Organic
11741,145,4,2026-08-05,3445.51,Won,2026-08-07,Organic
11742,1118,1,2026-08-03,579.29,Won,2026-08-07,Referral
11743,192,1,2026-08-07,791.11,Won,2026-08-07,Google
11744,103,1,2026-08-01,463.69,Won,2026-08-07,Organic
11745,1346,1,2026-07-27,545.58,Won,2026-08-07,Organic
11746,530,5,2026-08-04,253.33,Won,2026-08-07,Direct Mail
11747,479,5,2026-08-01,184.06,Won,2026-08-07,Referral
11748,1018,5,2026-07-26,352.3,Won,2026-08-07,Google
11749,76,5,2026-07-27,233.49,Won,2026-08-07,Organic
11750,1176,1,2026-07-30,435.01,Lost,,Referral
11751,680,5,2026-08-02,180.51,Won,2026-08-08,Home Services Marketplace
11752,24,1,2026-08-05,300.26,Won,2026-08-08,Referral
11753,130,5,2026-07-29,357.57,Won,2026-08-08,Home Services Marketplace
11754,1206,5,2026-08-06,172.41,Won,2026-08-08,Google
11755,1386,1,2026-08-02,422.84,Won,2026-08-08,Google
11756,907,5,2026-07-30,143.29,Won,2026-08-08,Google
11757,1213,7,2026-08-04,891.81,Won,2026-08-08,Google
11758,1377,2,2026-07-30,575.48,Won,2026-08-08,Direct Mail
11759,220,6,2026-07-27,1215.14,Won,2026-08-08,Referral
11760,60,5,2026-07-27,180.31,Open,,Direct Mail
11761,776,2,2026-08-01,518.44,Won,2026-08-08,Google
11762,859,6,2026-07-31,1525.3,Won,2026-08-08,Home Services Marketplace
11763,782,1,2026-08-04,456.37,Won,2026-08-08,Organic
11764,654,6,2026-08-08,1139.58,Lost,,Referral
11765,1120,3,2026-07-28,19212.25,Open,,Organic
11766,117,3,2026-07-30,10713.03,Won,2026-08-08,Home Services Marketplace
11767,1171,6,2026-08-06,1556.91,Open,,Direct Mail
11768,801,3,2026-07-31,9399.52,Won,2026-08-08,Google
11769,1392,2,2026-07-27,503.05,Won,2026-08-08,Organic
11770,524,6,2026-08-08,1340.11,Won,2026-08-09,Referral
11771,562,1,2026-08-08,500.45,Won,2026-08-09,Direct Mail
11772,1352,5,2026-07-30,236.97,Won,2026-08-09,Direct Mail
11773,1273,1,2026-08-04,301.07,Won,2026-08-09,Home Services Marketplace
11774,620,1,2026-08-01,342.94,Open,,Direct Mail
11775,1091,1,2026-07-31,453.11,Lost,,Home Services Marketplace
11776,683,5,2026-07-30,144.4,Won,2026-08-09,Home Services Marketplace
11777,439,6,2026-07-29,2548.44,Won,2026-08-09,Home Services Marketplace
11778,231,5,2026-07-28,265.83,Won,2026-08-09,Home Services Marketplace
11779,1104,3,2026-08-08,10088.78,Open,,Google
11780,302,1,2026-08-09,515.43,Won,2026-08-09,Referral
11781,808,4,2026-07-31,5023.65,Lost,,Google
11782,511,7,2026-08-05,1267.6,Won,2026-08-09,Google
11783,1266,5,2026-08-08,148.93,Won,2026-08-09,Google
11784,51,3,2026-07-28,11345.84,Won,2026-08-09,Organic
11785,185,4,2026-08-04,2680.18,Lost,,Google
11786,510,1,2026-08-02,456.13,Won,2026-08-09,Google
11787,979,5,2026-08-04,247.7,Won,2026-08-09,Referral
11788,470,1,2026-08-07,784.28,Lost,,Google
11789,564,1,2026-08-09,462.64,Won,2026-08-09,Direct Mail
11790,160,1,2026-07-29,475.3,Won,2026-08-09,Google
11791,1077,2,2026-08-06,435.57,Open,,Referral
11792,703,1,2026-08-05,549.26,Won,2026-08-10,Organic
11793,1127,3,2026-07-29,8474.51,Won,2026-08-10,Google
11794,1245,1,2026-08-05,865.47,Won,2026-08-10,Referral
11795,154,2,2026-08-07,442.42,Open,,Google
11796,45,5,2026-08-01,193.36,Won,2026-08-10,Direct Mail
11797,47,3,2026-08-08,10254.41,Won,2026-08-10,Direct Mail
11798,136,2,2026-08-02,912.99,Won,2026-08-10,Google
11799,815,1,2026-08-03,421.06,Won,2026-08-10,Organic
11800,480,4,2026-08-04,4240.36,Won,2026-08-10,Direct Mail
11801,1165,7,2026-08-09,991.52,Won,2026-08-10,Home Services Marketplace
11802,1348,1,2026-08-02,562.87,Won,2026-08-10,Organic
11803,1434,6,2026-07-29,2407.81,Won,2026-08-10,Organic
11804,1129,5,2026-08-02,299.95,Open,,Referral
11805,467,5,2026-08-09,222.71,Open,,Organic
11806,671,5,2026-07-31,232.78,Won,2026-08-10,Home Services Marketplace
11807,788,1,2026-08-06,438.29,Won,2026-08-10,Direct Mail
11808,1056,4,2026-08-03,3029.31,Lost,,Organic
11809,1372,1,2026-08-10,567.85,Won,2026-08-10,Referral
11810,644,3,2026-07-31,9203.83,Won,2026-08-10,Referral
11811,949,1,2026-08-02,574.52,Won,2026-08-10,Direct Mail
11812,720,2,2026-08-04,454.65,Won,2026-08-11,Google
11813,221,5,2026-08-06,219.34,Won,2026-08-11,Google
11814,1019,1,2026-08-01,509.32,Won,2026-08-11,Organic
11815,99,1,2026-08-03,543.44,Won,2026-08-11,Google
11816,304,7,2026-08-05,1261.18,Won,2026-08-11,Referral
11817,1183,4,2026-08-03,2938.91,Lost,,Google
11818,104,3,2026-08-07,10336.26,Open,,Google
11819,1205,5,2026-08-11,182.51,Open,,Referral
11820,602,3,2026-08-11,10010.72,Won,2026-08-11,Organic
11821,310,6,2026-08-05,1180.4,Won,2026-08-11,Google
11822,1404,1,2026-08-05,528.28,Won,2026-08-11,Organic
11823,500,2,2026-08-08,584.59,Won,2026-08-11,Direct Mail
11824,1032,1,2026-08-04,1041.4,Won,2026-08-11,Referral
11825,158,2,2026-08-08,434.58,Won,2026-08-11,Home Services Marketplace
11826,756,4,2026-08-01,2527.62,Won,2026-08-11,Google
11827,77,1,2026-08-08,447.96,Won,2026-08-11,Referral
11828,987,5,2026-07-31,386.7,Won,2026-08-11,Google
11829,1081,4,2026-07-31,2539.26,Won,2026-08-11,Google
11830,348,1,2026-08-05,486.17,Won,2026-08-11,Google
11831,1198,3,2026-08-01,10305.94,Won,2026-08-11,Referral
11832,1209,1,2026-08-06,652.35,Won,2026-08-11,Direct Mail
11833,435,2,2026-08-05,642.48,Open,,Home Services Marketplace
11834,95,3,2026-08-04,8158.48,Won,2026-08-12,Organic
